Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Group_Outlier_Flag,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Chosen_Group_Level,Chosen_Group_Reliability,Overall_Combined_Score,Outlier_Reasons,History_Window_Start,History_Window_End,Has_Forward_Final_Mark
GTN-Malin,Global_G17,17,regular,Global_G17_S01,1,regular,West,West - California,3,Global_G17,Global_G17_S01,GTN-Malin,GLOBAL,Summer,,,,,,GTN-Malin,60,-0.6977899999999999,0.8734454193458634,0.16280751263940288,-0.26560000000000006,0.3705017399999997,-2.4920999999999998,0.3291999999999997,2026-08-22,0.3174999999999999,0.0512,In-family,,,False,,OwnHistoryOnly,,0.8550567130939799,history=Higher than own-history expected value; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.09; transition mean=-0.21; transition delta=+0.31; transition magnitude delta=-0.12; component current-month sd=0.19; component historical month sd=0.46; transition degree scale source=current-month; actual-to-date z=-0.14; mark z=0.89; transition z=0.49; pattern years=12,2026-06-24,2026-08-24,True
PG&E-Citygate,Global_G17,17,regular,Global_G17_S01,1,regular,West,West - California,3,Global_G17,Global_G17_S01,PG&E-Citygate,GLOBAL,Summer,PG&E-CITYGATE,PG&E CG FDt Com,,PG&E city-gate,,PG&E-Citygate,62,-0.2531451612903226,0.9309149535343753,0.1833441998766672,0.18999999999999995,0.5448554999999998,-2.2699999999999996,0.7249999999999996,2026-08-24,0.71,0.8392,In-family,,,False,,OwnHistoryOnly,,1.1915085742917162,history=Higher than own-history expected value; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.44; transition mean=-0.13; transition delta=+0.57; transition magnitude delta=+0.31; component current-month sd=0.16; component historical month sd=0.69; transition degree scale source=current-month; actual-to-date z=-0.58; mark z=0.19; transition z=0.76; pattern years=26,2026-06-24,2026-08-24,True
Transco Zn3,Global_G18,18,regular,Global_G18_S01,1,regular,South Central,Southeast,3,Global_G18,Global_G18_S01,Transco Zn3,GLOBAL,Summer,,Transco Zn3 FDt Com,,"Transco, zone 3",,,62,0.37991935483870976,0.2405262194485248,0.21112423504408684,0.3175000000000001,0.13714050000000003,0.0950000000000002,1.5900000000000003,2026-08-24,0.2650000000000001,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Transco-65,Global_G18,18,regular,Global_G18_S01,1,regular,South Central,Southeast,3,Global_G18,Global_G18_S01,Transco-65,GLOBAL,Summer,TRANSCO-65,Transco Station 65 FDt Com,,"Transco, station 65",,Transco-65,62,0.8380645161290324,0.2762829311856165,0.23955542840580452,0.7749999999999999,0.20385749999999958,0.46499999999999986,2.145,2026-08-24,0.6299999999999999,0.4325,In-family,,,False,,OwnHistoryOnly,,1.680095164514431,history=Lower than own-history expected value; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.27; transition mean=-0.06; transition delta=-0.21; transition magnitude delta=+0.21; transition degree=mild; transition degree score=0.58; component current-month sd=0.37; component historical month sd=0.41; transition degree scale source=current-month; actual-to-date z=2.99; mark z=1.72; transition z=-1.60; pattern years=12,2026-06-24,2026-08-24,True
EP-Plains Pool,Global_OUTLIER,999,outlier,Global_OUTLIER_S01,1,outlier,South Central,SouthCentral - WesTex,3,Global_OUTLIER,Global_OUTLIER_S01,EP-Plains Pool,GLOBAL,Summer,,,ICE El Paso Plains Pool FDt Com,,,EP-Plains Pool,60,-1.0907349999999998,0.6357256483269162,0.20827489744262045,-0.8542000000000001,0.4102354200000001,-2.6914,-0.4270999999999998,2026-08-22,-0.8054999999999999,-1.0175,In-family,,,False,,OwnHistoryOnly,,0.3980641164529381,history=Lower than own-history expected value; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.37; transition mean=-0.45; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=mild; transition degree score=0.75; component current-month sd=0.11; component historical month sd=0.82; transition degree scale source=current-month; actual-to-date z=0.55; mark z=0.42; transition z=0.08; pattern years=10,2026-06-24,2026-08-24,True
FGT-CG,Global_OUTLIER,999,outlier,Global_OUTLIER_S02,2,outlier,Southeast,Southeast,3,Global_OUTLIER,Global_OUTLIER_S02,FGT-CG,GLOBAL,Summer,,Florida CG FDt Com,,,FGT-Z3,FGT-CG,62,2.0180645161290323,0.7267259584742063,0.4295633982484472,1.8075,0.3632369999999995,1.3349999999999995,4.430000000000001,2026-08-24,1.5950000000000002,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
GTN-Kingsgate,Global_OUTLIER,999,outlier,Global_OUTLIER_S03,3,outlier,Rockies,West - California,3,Global_OUTLIER,Global_OUTLIER_S03,GTN-Kingsgate,GLOBAL,Summer,,GTNW Kingsgate FDt Com,,,,GTN-Kingsgate,62,-1.5598387096774193,0.5188219377273481,0.2276489184130792,-1.5750000000000002,0.2483354999999998,-2.3850000000000002,-0.2649999999999997,2026-08-24,-1.71,-1.7009,In-family,,,False,,OwnHistoryOnly,,0.5069754424961394,history=Lower than own-history expected value; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.11; transition mean=-0.15; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=slight; transition degree score=0.40; component current-month sd=0.10; component historical month sd=1.19; transition degree scale source=current-month; actual-to-date z=-0.05; mark z=-0.03; transition z=0.10; pattern years=26,2026-06-24,2026-08-24,True
GTN-Stanfield,Global_OUTLIER,999,outlier,Global_OUTLIER_S04,4,outlier,West,West - California,3,Global_OUTLIER,Global_OUTLIER_S04,GTN-Stanfield,GLOBAL,Summer,,Stanfield OR FDt Com,,,,GTN-Stanfield,62,-0.6897580645161289,0.8636101443888178,0.16199924947542532,-0.30000000000000004,0.33358500000000013,-2.4299999999999997,0.29499999999999993,2026-08-24,0.29499999999999993,-0.1875,In-family,,,False,,OwnHistoryOnly,,0.3372453797382976,history=Higher than own-history expected value; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.11; transition mean=-0.24; transition delta=+0.14; transition magnitude delta=-0.14; transition degree=mild; transition degree score=0.72; component current-month sd=0.19; component historical month sd=0.50; transition degree scale source=current-month; actual-to-date z=0.07; mark z=0.56; transition z=0.23; pattern years=26,2026-06-24,2026-08-24,True
NWP-Sumas,Global_OUTLIER,999,outlier,Global_OUTLIER_S05,5,outlier,West,West - California,3,Global_OUTLIER,Global_OUTLIER_S05,NWP-Sumas,GLOBAL,Summer,NWP-SUMAS,NW Can Bd Sumas FDt Com,,"Northwest, Canadian border (Sumas",,NWP-Sumas,62,-0.7318548387096773,0.8795519695318467,0.13795010779422087,-0.3374999999999999,0.40030199999999966,-2.425,0.25,2026-08-24,0.25,-0.125,In-family,,,False,,OwnHistoryOnly,,0.5308492088473205,history=Higher than own-history expected value; pattern=strong weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.05; transition mean=-0.30; transition delta=+0.25; transition magnitude delta=-0.25; transition degree=strong; transition degree score=1.51; component current-month sd=0.17; component historical month sd=0.60; transition degree scale source=current-month; actual-to-date z=0.43; mark z=0.84; transition z=0.40; pattern years=26,2026-06-24,2026-08-24,True
REX-Z3 (receipt) ,Global_OUTLIER,999,outlier,Global_OUTLIER_S06,6,outlier,Northeast,Northeast - Appalachia,3,Global_OUTLIER,Global_OUTLIER_S06,REX-Z3 (receipt) ,GLOBAL,Summer,,,ICE REX zone 3 receipts FDt Com,,TETCO-M2 (receipt),REX-Z3 (receipt) ,60,-0.8017983333333334,0.6509276211402285,0.46186923191255413,-0.6148500000000001,0.21327201000000004,-3.13,-0.2833999999999999,2026-08-22,-1.0983,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Transco-Z5,Global_OUTLIER,999,outlier,Global_OUTLIER_S07,7,outlier,Northeast,Northeast - Demand,3,Global_OUTLIER,Global_OUTLIER_S07,Transco-Z5,GLOBAL,Summer,TRANSCO-Z5,Transco Zn5 Dlv FDt Com,,"Transco, zone 5 del",,Transco-Z5,62,0.5487096774193547,0.35182886987185136,0.30366524655813537,0.5549999999999999,0.2705744999999995,-0.10000000000000009,1.8500000000000005,2026-08-24,-0.10000000000000009,0.165,In-family,,,False,,OwnHistoryOnly,,1.4413775134020412,history=Lower than own-history expected value; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.47; transition mean=-0.16; transition delta=-0.31; transition magnitude delta=+0.31; transition degree=mild; transition degree score=0.64; component current-month sd=0.48; component historical month sd=0.35; transition degree scale source=current-month; actual-to-date z=2.12; mark z=0.53; transition z=-2.18; pattern years=26,2026-06-24,2026-08-24,True
