Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,Component,REGION,PriceRegionLabel,Group_Outlier_Flag,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis
Global_G13,13,regular,Global_G13_S01,1,regular,CG-Mainline,South Central,SouthCentral - Perryville,In-family,63,-0.3596888888888889,0.10127366805983627,0.05722244015527617,-0.3600000000000003,0.08895600000000073,-0.5900000000000003,-0.20000000000000018,2026-09-03,-0.23539999999999983
Global_G13,13,regular,Global_G13_S01,1,regular,Gulf S. Pool 16,South Central,SouthCentral - TexCoast,In-family,63,-0.3484222222222222,0.12344590227516851,0.06787022292753044,-0.3450000000000002,0.08539776000000046,-0.6499999999999999,-0.14830000000000032,2026-09-03,-0.23340000000000005
Global_G13,13,regular,Global_G13_S01,1,regular,TETCO-M1 24,South Central,SouthCentral - Perryville,No forward mark,63,-0.2660380952380952,0.10691791157550828,0.06044967611283797,-0.2599999999999998,0.08895599999999941,-0.52,-0.10000000000000009,2026-09-03,-0.13039999999999985
Global_G13,13,regular,Global_G13_S01,1,regular,TGT-Mainline,South Central,SouthCentral - Perryville,In-family,63,-0.2981761904761904,0.10793430306812482,0.05444707551611992,-0.2749999999999999,0.10378199999999976,-0.5799999999999996,-0.16000000000000014,2026-09-03,-0.1650999999999998
Global_G14,14,regular,Global_G14_S01,1,supergroup,CIG-Mainline,Rockies,Mountain - Rockies,Watch,63,-0.5658412698412698,0.5551411388789168,0.13422749282757745,-0.38500000000000023,0.08895600000000073,-2.3699999999999997,-0.14500000000000002,2026-09-03,-0.3929999999999998
Global_G14,14,regular,Global_G14_S01,1,supergroup,Cheyenne,Rockies,Mountain - Rockies,In-family,63,-0.5752142857142857,0.5389294100215494,0.13384815944131467,-0.40349999999999975,0.0985929,-2.3449999999999998,-0.18999999999999995,2026-09-03,-0.40349999999999975
Global_G14,14,regular,Global_G14_S02,2,regular,CIG-Mainline South,Rockies,Mountain - Opal,In-family,63,-0.6166539682539681,0.5399023964436644,0.13674328309153042,-0.4497,0.13714050000000036,-2.3768,-0.17010000000000014,2026-09-03,-0.48729999999999984
Global_G14,14,regular,Global_G14_S02,2,regular,REX Cheyenne Comp Pool,Rockies,Mountain - Rockies,Watch,63,-0.558874603174603,0.550001663624538,0.14568432943142035,-0.3780999999999999,0.09844464000000035,-2.385,-0.17540000000000022,2026-09-03,-0.37909999999999977
Global_G15,15,regular,Global_G15_S01,1,supergroup,TGP-Z1 100L,South Central,SouthCentral - Perryville,In-family,62,-0.3222580645161291,0.11497211857077129,0.06101027862877412,-0.2999999999999998,0.09636900000000025,-0.5949999999999998,-0.14000000000000012,2026-09-02,-0.2599999999999998
Global_G15,15,regular,Global_G15_S01,1,supergroup,TGP-Z1 Sta-87,South Central,SouthCentral - Perryville,In-family,63,-0.3194809523809523,0.11551375683628841,0.06349720755695017,-0.29759999999999964,0.1000755000000005,-0.5970999999999997,-0.1394000000000002,2026-09-03,-0.19450000000000012
Global_G15,15,regular,Global_G15_S02,2,small_outlier,Tres Palacios (w/d),South Central,SouthCentral - TexCoast,No forward mark,63,-0.34181111111111107,0.11468123297703332,0.06801860061104709,-0.33409999999999984,0.10897110000000017,-0.6165999999999996,-0.1817000000000002,2026-09-03,-0.21789999999999976
Global_G16,16,regular,Global_G16_S01,1,regular,Agua Dulce Hub,South Central,SouthCentral - TexCoast,No forward mark,62,-0.4217403225806451,0.11834879189986064,0.0662609616047555,-0.395,0.11119499999999993,-0.6949999999999998,-0.14000000000000012,2026-09-02,-0.3099999999999996
Global_G16,16,regular,Global_G16_S01,1,regular,Transco-30,South Central,SouthCentral - TexCoast,In-family,63,-0.4117539682539683,0.11975387639412058,0.06546489011410647,-0.3799999999999999,0.11119500000000025,-0.69,-0.18000000000000016,2026-09-03,-0.24549999999999983
Global_G17,17,regular,Global_G17_S01,1,regular,Atmos Zone 3,South Central,SouthCentral - TexCoast,Strong outlier,63,-0.4364714285714286,0.15193722858000086,0.0799594995313837,-0.40329999999999977,0.12157320000000044,-0.7800000000000002,-0.23639999999999972,2026-09-03,-0.23639999999999972
Global_G17,17,regular,Global_G17_S01,1,regular,Nortex-Tolar Hub,South Central,SouthCentral - TexCoast,No forward mark,63,-0.3953333333333332,0.14065499314554805,0.06911065631268729,-0.36850000000000005,0.1085263199999999,-0.7799999999999998,-0.2014999999999998,2026-09-03,-0.2014999999999998
Global_G18,18,regular,Global_G18_S01,1,regular,CG-Onshore,South Central,SouthCentral - Henry,In-family,63,-0.25956349206349205,0.10228196684874374,0.0658181461149707,-0.26000000000000023,0.09636900000000058,-0.5250000000000004,-0.10499999999999998,2026-09-03,-0.15749999999999975
Global_G18,18,regular,Global_G18_S01,1,regular,TGP-800L,South Central,SouthCentral - Henry,In-family,63,-0.3092571428571428,0.10201545378549218,0.06569281074360443,-0.2849999999999997,0.10378199999999976,-0.5599999999999996,-0.16000000000000014,2026-09-03,-0.1831999999999998
Global_G19,19,regular,Global_G19_S01,1,regular,OGT,South Central,SouthCentral - Midcon,In-family,63,-0.4397317460317459,0.1443591319450711,0.08320481036578563,-0.4502999999999999,0.08376689999999966,-0.8186999999999998,-0.24109999999999987,2026-09-03,-0.38439999999999985
Global_G19,19,regular,Global_G19_S01,1,regular,ONEOK Westex,South Central,SouthCentral - WesTex,Strong outlier,63,-0.45167460317460306,0.14426502154497545,0.08874680597703999,-0.44999999999999973,0.08154300000000089,-0.8199999999999998,-0.2400000000000002,2026-09-03,-0.7704999999999997
Global_G20,20,regular,Global_G20_S01,1,regular,TETCO-ELA,South Central,SouthCentral - Perryville,In-family,63,-0.2750984126984127,0.10729247259178616,0.05286857436581105,-0.2650000000000001,0.08895600000000008,-0.5699999999999998,-0.13500000000000023,2026-09-03,-0.1711999999999998
Global_G20,20,regular,Global_G20_S01,1,regular,TETCO-M1 30,South Central,SouthCentral - Perryville,In-family,63,-0.2339666666666666,0.11130608336271824,0.06491577468343011,-0.20999999999999996,0.08895600000000008,-0.5299999999999998,-0.08000000000000007,2026-09-03,-0.16989999999999972
Global_G21,21,regular,Global_G21_S01,1,regular,Transco-Z5,Northeast,Northeast - Demand,In-family,62,0.6166935483870968,0.5592243922982088,0.49276643232935535,0.565,0.3224655,-0.10000000000000009,3.595,2026-09-02,2.035
Global_G21,21,regular,Global_G21_S01,1,regular,Transco-Z5 South,Northeast,Northeast - Demand,In-family,63,1.1677174603174605,0.7117580937685632,0.6119993477960599,0.9099999999999997,0.29652000000000023,0.6149999999999998,4.525,2026-09-03,2.5362
Global_OUTLIER,999,outlier,Global_OUTLIER_S01,1,outlier,EGT-Flex,South Central,SouthCentral - Midcon,In-family,59,-0.3192288135593221,0.13195001019305527,0.07475279212463919,-0.30749999999999966,0.09977897999999921,-0.6587999999999998,-0.1232000000000002,2026-09-02,-0.24499999999999966
Global_OUTLIER,999,outlier,Global_OUTLIER_S02,2,outlier,GTN-Kingsgate,Rockies,West - California,In-family,63,-1.5312031746031751,0.4810996550136733,0.22651302200540743,-1.5750000000000002,0.2446289999999997,-2.29,-0.2649999999999997,2026-09-03,-1.7757999999999998
Global_OUTLIER,999,outlier,Global_OUTLIER_S03,3,outlier,GTN-Stanfield,West,West - California,In-family,63,-0.37904444444444424,0.6897316976673068,0.1682391734144556,-0.19499999999999984,0.2517454799999999,-2.2849999999999997,0.665,2026-09-03,-0.3647999999999998
Global_OUTLIER,999,outlier,Global_OUTLIER_S04,4,outlier,Moss Bluff Inter,South Central,Unassigned,Strong outlier,63,-0.2727873015873016,0.10802489631212928,0.052931190203424835,-0.26519999999999966,0.06938568000000025,-0.5747999999999998,-0.1200000000000001,2026-09-03,-0.2237
Global_OUTLIER,999,outlier,Global_OUTLIER_S05,5,outlier,NWP-Sumas,West,West - California,In-family,62,-0.4318548387096775,0.7201583579671721,0.2453745325052822,-0.21999999999999997,0.24092250000000012,-2.315,0.585,2026-09-02,-1.94
Global_OUTLIER,999,outlier,Global_OUTLIER_S06,6,outlier,PG&E-Citygate,West,West - California,In-family,63,0.10093650793650792,0.7801104734218401,0.17038386452455692,0.3599999999999999,0.3484109999999998,-2.03,1.085,2026-09-03,0.5289999999999999
Global_OUTLIER,999,outlier,Global_OUTLIER_S07,7,outlier,PNGTS,Northeast,Northeast - Demand Rest,No forward mark,62,0.28653225806451615,0.4788567230784596,0.318450440508581,0.16249999999999987,0.2816939999999999,-0.3849999999999998,1.645,2026-09-02,0.3650000000000002
Global_OUTLIER,999,outlier,Global_OUTLIER_S08,8,outlier,TETCO-ETX,South Central,SouthCentral - TexCoast,No forward mark,63,-0.3517587301587302,0.12720987057832833,0.060706069504370734,-0.33499999999999996,0.07412999999999974,-0.625,-0.16500000000000004,2026-09-03,-0.2258
