Price Region,Pair Key,Rich Leg,Cheap Leg,Trade Direction,Current Spread,Fair Spread Full,Fair Spread 40D,Fair Spread 20D,Dislocation,Robust Z Full,Robust Z 40D,Robust Z 20D,Percentile,Window Agreement,Paired Dates,Overlap,Qualified,Confidence Score,Quality Flags,5d Event Count,5d Hit Rate,5d Mean Favorable Move,5d Median Favorable Move,10d Event Count,10d Hit Rate,10d Mean Favorable Move,10d Median Favorable Move,20d Event Count,20d Hit Rate,20d Mean Favorable Move,20d Median Favorable Move
SouthCentral - Midcon,Panhandle :: Southern Star,Southern Star,Panhandle,Short Southern Star / Long Panhandle,-0.0050000000000000044,-0.0015000000000000013,-0.0016999999999999793,-0.0013500000000000179,-0.003500000000000003,-0.6557549050466716,-1.8548495885606837,-1.4067950126226287,26.262626262626267,1.0,99,1.0,False,76.55754905046672,insufficient_backtest_events,3,,,,2,,,,1,,,
SouthCentral - Perryville,Carthage :: CG-Mainline,Carthage,CG-Mainline,Short Carthage / Long CG-Mainline,-0.09000000000000002,-0.12380000000000002,-0.0897,-0.08860000000000001,0.0338,0.7283638233325533,-0.038178722234526924,-0.14754485363550612,78.78787878787878,0.3333333333333333,99,1.0,False,63.9503048999922,insufficient_backtest_events,5,,,,3,,,,2,,,
SouthCentral - Perryville,Carthage :: TETCO-ELA,Carthage,TETCO-ELA,Short Carthage / Long TETCO-ELA,-0.1512,-0.2189,-0.16010000000000002,-0.15995,0.06770000000000001,1.0238346281741144,0.8003957012455606,1.844310670443812,95.95959595959596,1.0,99,1.0,True,80.23834628174114,insufficient_backtest_events,4,,,,2,,,,1,,,
SouthCentral - Perryville,Carthage :: TGT-Mainline,Carthage,TGT-Mainline,Short Carthage / Long TGT-Mainline,-0.1175,-0.12810000000000005,-0.10949999999999999,-0.11059999999999998,0.010600000000000054,0.27393111304413514,-0.9810774683295881,-0.46539862403885274,64.64646464646465,0.3333333333333333,99,1.0,False,59.405977797108015,insufficient_backtest_events,6,,,,4,,,,2,,,
SouthCentral - Perryville,CG-Mainline :: TETCO-ELA,CG-Mainline,TETCO-ELA,Short CG-Mainline / Long TETCO-ELA,-0.06119999999999998,-0.09009999999999999,-0.0701,-0.06914999999999999,0.02890000000000001,1.5594226359098873,1.0174521626002895,1.554261315315631,96.96969696969697,1.0,99,1.0,True,85.59422635909887,insufficient_backtest_events,3,,,,2,,,,1,,,
SouthCentral - Perryville,CG-Mainline :: TGT-Mainline,TGT-Mainline,CG-Mainline,Short TGT-Mainline / Long CG-Mainline,-0.02749999999999997,-0.012399999999999967,-0.018899999999999972,-0.018049999999999983,-0.015100000000000002,-1.9970216604110984,-2.900310265749315,-2.2364693603697665,2.0202020202020203,1.0,99,1.0,True,89.97021660411099,insufficient_backtest_events,3,,,,2,,,,1,,,
SouthCentral - Perryville,TETCO-ELA :: TGT-Mainline,TGT-Mainline,TETCO-ELA,Short TGT-Mainline / Long TETCO-ELA,0.03370000000000001,0.07770000000000002,0.05225000000000002,0.04940000000000003,-0.04400000000000001,-1.8902925743293095,-1.5938603297185803,-2.4626755636703472,0.0,1.0,99,1.0,True,88.9029257432931,insufficient_backtest_events,4,,,,3,,,,2,,,
SouthCentral - TexCoast,Atmos Zone 3 :: HSC-HPL Pool,Atmos Zone 3,HSC-HPL Pool,Short Atmos Zone 3 / Long HSC-HPL Pool,-1.095,-1.1721000000000001,-1.1096,-1.0899999999999999,0.07710000000000017,0.38237674673268796,0.17553591957857873,-0.17206396925423592,63.63636363636363,0.6666666666666666,99,1.0,False,67.1571008006602,insufficient_backtest_events,4,,,,3,,,,1,,,
SouthCentral - TexCoast,Atmos Zone 3 :: NGPL-TXOK East,Atmos Zone 3,NGPL-TXOK East,Short Atmos Zone 3 / Long NGPL-TXOK East,-1.125,-1.2014,-1.1324,-1.1127,0.07640000000000002,0.37559106431495554,0.08764234627088409,-0.42112874830264624,63.63636363636363,0.6666666666666666,99,1.0,False,67.08924397648289,insufficient_backtest_events,4,,,,3,,,,1,,,
SouthCentral - TexCoast,Atmos Zone 3 :: TGP-Z0 South,Atmos Zone 3,TGP-Z0 South,Short Atmos Zone 3 / Long TGP-Z0 South,-0.9874999999999999,-1.0417999999999998,-0.98075,-0.9616,0.054299999999999904,0.3090704492791483,-0.08672024050413268,-0.9122355441484994,58.58585858585859,0.3333333333333333,99,1.0,False,59.757371159458145,insufficient_backtest_events,4,,,,3,,,,1,,,
