Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Mark_Basis,Hist_Effective_Scale,Own_History_Expected_Value,Own_History_Delta,Forward_Z,Forward_Robust_Z,Forward_Abs_Z,Has_Forward_Final_Mark,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_Current_Month,HistCal_Mark_Month,HistCal_CurrentMTD_Basis,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,Parent_Model_Label,Parent_Group_Size,Parent_Peers_With_Final_Mark,Parent_Selected_Peer_Count,Parent_Selected_Peers,Parent_Avg_Selected_Corr,Parent_Min_Selected_Corr,Parent_Max_Selected_Corr,Parent_Mean_Pair_Scale,Parent_Reliability,Parent_Peer_Implied_Final_Mark,Parent_Peer_Residual,Parent_Peer_Residual_Z,Subgroup_Model_Label,Subgroup_Group_Size,Subgroup_Peers_With_Final_Mark,Subgroup_Selected_Peer_Count,Subgroup_Selected_Peers,Subgroup_Avg_Selected_Corr,Subgroup_Min_Selected_Corr,Subgroup_Max_Selected_Corr,Subgroup_Mean_Pair_Scale,Subgroup_Reliability,Subgroup_Peer_Implied_Final_Mark,Subgroup_Peer_Residual,Subgroup_Peer_Residual_Z,Chosen_Group_Level,Chosen_Group_Label,Chosen_Group_Selected_Peer_Count,Chosen_Group_Selected_Peers,Chosen_Group_Reliability,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Own_History_Direction,Chosen_Group_Peer_Direction,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Score_v2,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Peer_Watch_Threshold_Z,Chosen_Group_Peer_Outlier_Threshold_Z,Chosen_Group_Peer_Strong_Threshold_Z,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,Outlier_Reasons,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Plot_Flag_Priority
Transco-30,Global_G16,16,regular,Global_G16_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G16,Global_G16_S01,Transco-30,GLOBAL,Autumn,TRANSCO-30,Transco Zn1 FDt Com,,"Transco, zone 1",,Transco-30,63,-0.4117539682539683,0.11975387639412058,0.06546489011410647,-0.3799999999999999,0.11119500000000025,-0.69,-0.18000000000000016,2026-09-03,-0.24549999999999983,,,0.11119500000000025,-0.3799999999999999,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.24549999999999983,,,,,,,,,,26,,,,,,,Global_G16,2,0,1,Agua Dulce Hub,0.9555995341946514,0.9555995341946514,0.9555995341946514,0.02068227000000019,0.9555995341946514,,,,Global_G16 | Global_G16_S01,2,0,1,Agua Dulce Hub,0.9555995341946514,0.9555995341946514,0.9555995341946514,0.02068227000000019,0.9555995341946514,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6023900000000004,-0.1576099999999994,-0.7135850000000006,-0.04641499999999915,-0.824780000000001,0.06478000000000111,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Atmos Zone 3,Global_G17,17,regular,Global_G17_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G17,Global_G17_S01,Atmos Zone 3,GLOBAL,Autumn,Waha,,ICE Atmos zone 3 receipts FDt Com,,NGPL-TXOK East,Atmos Zone 3,63,-0.4364714285714286,0.15193722858000086,0.0799594995313837,-0.40329999999999977,0.12157320000000044,-0.7800000000000002,-0.23639999999999972,2026-09-03,-0.23639999999999972,,,0.12157320000000044,-0.40329999999999977,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.23639999999999972,,,,,,,,,,12,,,,,,,Global_G17,2,0,1,Nortex-Tolar Hub,0.954853459431922,0.954853459431922,0.954853459431922,0.03928889999999996,0.954853459431922,,,,Global_G17 | Global_G17_S01,2,0,1,Nortex-Tolar Hub,0.954853459431922,0.954853459431922,0.954853459431922,0.03928889999999996,0.954853459431922,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6464464000000006,-0.1601535999999989,-0.768019600000001,-0.03858039999999846,-0.8895928000000015,0.08299280000000198,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Nortex-Tolar Hub,Global_G17,17,regular,Global_G17_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G17,Global_G17_S01,Nortex-Tolar Hub,GLOBAL,Autumn,,,ICE NorTex Tolar Hub FDt Com,,NGPL-TXOK East,Nortex-Tolar Hub,63,-0.3953333333333332,0.14065499314554805,0.06911065631268729,-0.36850000000000005,0.1085263199999999,-0.7799999999999998,-0.2014999999999998,2026-09-03,-0.2014999999999998,,,0.1085263199999999,-0.36850000000000005,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.2014999999999998,,,,,,,,,,12,,,,,,,Global_G17,2,0,1,Atmos Zone 3,0.954853459431922,0.954853459431922,0.954853459431922,0.03928889999999996,0.954853459431922,,,,Global_G17 | Global_G17_S01,2,0,1,Atmos Zone 3,0.954853459431922,0.954853459431922,0.954853459431922,0.03928889999999996,0.954853459431922,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.5855526399999998,-0.15144736000000025,-0.6940789599999997,-0.042921040000000354,-0.8026052799999996,0.06560527999999954,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
CG-Onshore,Global_G18,18,regular,Global_G18_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G18,Global_G18_S01,CG-Onshore,GLOBAL,Autumn,CG-ONSHORE,Col Gulf LA FDt Com,,"Columbia Gulf, La",,CG-Onshore,63,-0.25956349206349205,0.10228196684874374,0.0658181461149707,-0.26000000000000023,0.09636900000000058,-0.5250000000000004,-0.10499999999999998,2026-09-03,-0.15749999999999975,,,0.09636900000000058,-0.26000000000000023,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.15749999999999975,,,,,,,,,,26,,,,,,,Global_G18,2,0,1,TGP-800L,0.9029606471996497,0.9029606471996497,0.9029606471996497,0.029652000000000026,0.9029606471996497,,,,Global_G18 | Global_G18_S01,2,0,1,TGP-800L,0.9029606471996497,0.9029606471996497,0.9029606471996497,0.029652000000000026,0.9029606471996497,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.4527380000000014,-0.06726199999999907,-0.549107000000002,0.029107000000001493,-0.6454760000000026,0.12547600000000209,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TGP-800L,Global_G18,18,regular,Global_G18_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G18,Global_G18_S01,TGP-800L,GLOBAL,Autumn,TGP-800L,Tenn LA 800 Leg FDt Com,,"Tennessee, Louisiana, 800 Leg",,TGP-800L,63,-0.3092571428571428,0.10201545378549218,0.06569281074360443,-0.2849999999999997,0.10378199999999976,-0.5599999999999996,-0.16000000000000014,2026-09-03,-0.1831999999999998,,,0.10378199999999976,-0.2849999999999997,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.1831999999999998,,,,,,,,,,26,,,,,,,Global_G18,2,0,1,CG-Onshore,0.9029606471996497,0.9029606471996497,0.9029606471996497,0.029652000000000026,0.9029606471996497,,,,Global_G18 | Global_G18_S01,2,0,1,CG-Onshore,0.9029606471996497,0.9029606471996497,0.9029606471996497,0.029652000000000026,0.9029606471996497,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.4925639999999992,-0.07743600000000017,-0.5963459999999989,0.026345999999999592,-0.7001279999999988,0.13012799999999936,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
OGT,Global_G19,19,regular,Global_G19_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G19,Global_G19_S01,OGT,GLOBAL,Autumn,,,,,,OGT,63,-0.4397317460317459,0.1443591319450711,0.08320481036578563,-0.4502999999999999,0.08376689999999966,-0.8186999999999998,-0.24109999999999987,2026-09-03,-0.38439999999999985,,,0.08376689999999966,-0.4502999999999999,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.38439999999999985,,,,,,,,,,12,,,,,,,Global_G19,2,0,1,ONEOK Westex,0.931691731687643,0.931691731687643,0.931691731687643,0.002372159999999739,0.931691731687643,,,,Global_G19 | Global_G19_S01,2,0,1,ONEOK Westex,0.931691731687643,0.931691731687643,0.931691731687643,0.002372159999999739,0.931691731687643,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6178337999999992,-0.28276620000000063,-0.7016006999999989,-0.19899930000000093,-0.7853675999999985,-0.11523240000000129,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
ONEOK Westex,Global_G19,19,regular,Global_G19_S01,1,regular,South Central,SouthCentral - WesTex,3,Global_G19,Global_G19_S01,ONEOK Westex,GLOBAL,Autumn,ONEOK WESTEX,Oneok OK FDt Com,ICE ONEOK Westex Pool FDt Com,"Oneok, Okla.",Waha,ONEOK Westex,63,-0.45167460317460306,0.14426502154497545,0.08874680597703999,-0.44999999999999973,0.08154300000000089,-0.8199999999999998,-0.2400000000000002,2026-09-03,-0.7704999999999997,,,0.08154300000000089,-0.44999999999999973,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.7704999999999997,,,,,,,,,,26,,,,,,,Global_G19,2,0,1,OGT,0.931691731687643,0.931691731687643,0.931691731687643,0.002372159999999739,0.931691731687643,,,,Global_G19 | Global_G19_S01,2,0,1,OGT,0.931691731687643,0.931691731687643,0.931691731687643,0.002372159999999739,0.931691731687643,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6130860000000016,-0.28691399999999795,-0.6946290000000024,-0.20537099999999706,-0.7761720000000033,-0.12382799999999616,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TETCO-ELA,Global_G20,20,regular,Global_G20_S01,1,regular,South Central,SouthCentral - Perryville,3,Global_G20,Global_G20_S01,TETCO-ELA,GLOBAL,Autumn,TETCO-ELA,TX Eastern E LA FDt Com,,"Texas Eastern, ELA",,TETCO-ELA,63,-0.2750984126984127,0.10729247259178616,0.05286857436581105,-0.2650000000000001,0.08895600000000008,-0.5699999999999998,-0.13500000000000023,2026-09-03,-0.1711999999999998,-0.1755,Bid+Ask,0.08895600000000008,-0.2650000000000001,0.08950000000000014,0.9282889124696853,1.0061153828859217,1.0061153828859217,True,balmo_transition,September 4-30,September 3,September,September,-0.1711999999999998,-0.06959223249441192,-0.2187041480395911,0.043204148039591106,0.23257345299416332,-0.0043000000000001926,-0.06318526988592417,0.05888526988592398,-0.05888526988592398,0.5525017375250946,26,very strong weaker than history,very strong,4.927450746903994,0.01195045326894899,0.1831323716415215,current-month,Global_G20,2,0,1,TETCO-M1 30,0.9603481781925464,0.9603481781925464,0.9603481781925464,0.029652000000000026,0.9603481781925464,,,,Global_G20 | Global_G20_S01,2,0,1,TETCO-M1 30,0.9603481781925464,0.9603481781925464,0.9603481781925464,0.029652000000000026,0.9603481781925464,,,,OwnHistoryOnly,,0,,,,,,,,Higher than own-history expected value,,False,False,0.0,-0.4429120000000003,-0.08708799999999997,-0.5318680000000003,0.0018680000000000918,-0.6208240000000005,0.09082400000000018,,,,,,,,,,1.0061153828859217,In-family,history=Higher than own-history expected value; pattern=very strong weaker than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=-0.22; mark history delta=+0.04; current transition=-0.00; transition mean=-0.06; transition delta=+0.06; transition magnitude delta=-0.06; transition degree=very strong; transition degree score=4.93; component current-month sd=0.01; component historical month sd=0.18; transition degree scale source=current-month; actual-to-date z=-0.07; mark z=0.23; transition z=0.55; pattern years=26,,,False,,0
TETCO-M1 30,Global_G20,20,regular,Global_G20_S01,1,regular,South Central,SouthCentral - Perryville,3,Global_G20,Global_G20_S01,TETCO-M1 30,GLOBAL,Autumn,,TX Eastern M-1 30-in (Kosi) FDt Com,,"Texas Eastern, M-1 30-in",,TETCO-M1 30,63,-0.2339666666666666,0.11130608336271824,0.06491577468343011,-0.20999999999999996,0.08895600000000008,-0.5299999999999998,-0.08000000000000007,2026-09-03,-0.16989999999999972,,,0.08895600000000008,-0.20999999999999996,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.16989999999999972,,,,,,,,,,25,,,,,,,Global_G20,2,1,1,TETCO-ELA,0.9603481781925464,0.9603481781925464,0.9603481781925464,0.029652000000000026,0.9603481781925464,-0.13549999999999995,,,Global_G20 | Global_G20_S01,2,1,1,TETCO-ELA,0.9603481781925464,0.9603481781925464,0.9603481781925464,0.029652000000000026,0.9603481781925464,-0.13549999999999995,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.38791200000000015,-0.03208799999999981,-0.4768680000000002,0.05686800000000025,-0.5658240000000003,0.14582400000000034,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Transco-Z5,Global_G21,21,regular,Global_G21_S01,1,regular,Northeast,Northeast - Demand,3,Global_G21,Global_G21_S01,Transco-Z5,GLOBAL,Autumn,TRANSCO-Z5,Transco Zn5 Dlv FDt Com,,"Transco, zone 5 del",,Transco-Z5,62,0.6166935483870968,0.5592243922982088,0.49276643232935535,0.565,0.3224655,-0.10000000000000009,3.595,2026-09-02,2.035,,,0.3224655,0.565,,,,,False,balmo_transition,September 4-30,September 3,September,September,2.035,,,,,,,,,,26,,,,,,,Global_G21,2,1,1,Transco-Z5 South,0.891445870905238,0.891445870905238,0.891445870905238,0.3039329999999998,0.891445870905238,1.4469999999999998,,,Global_G21 | Global_G21_S01,2,1,1,Transco-Z5 South,0.891445870905238,0.891445870905238,0.891445870905238,0.3039329999999998,0.891445870905238,1.4469999999999998,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.07993100000000009,1.209931,-0.40239650000000005,1.5323965,-0.7248620000000001,1.854862,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Transco-Z5 South,Global_G21,21,regular,Global_G21_S01,1,regular,Northeast,Northeast - Demand,3,Global_G21,Global_G21_S01,Transco-Z5 South,GLOBAL,Autumn,,Transco Zone 5 South FDt Com,,"Transco, zone 5 del. South",,Transco-Z5 South,63,1.1677174603174605,0.7117580937685632,0.6119993477960599,0.9099999999999997,0.29652000000000023,0.6149999999999998,4.525,2026-09-03,2.5362,1.9169999999999998,Bid+Ask+Last,0.29652000000000023,0.9099999999999997,1.0070000000000001,1.0527207856749397,3.3960609739646546,3.3960609739646546,True,balmo_transition,September 4-30,September 3,September,September,2.5362,18.237046942125666,0.23344696047811897,1.6835530395218807,12.625705035449693,-0.6192000000000002,-0.03921493887692202,-0.5799850611230781,0.5799850611230781,-6.4879559859493625,10,slight stronger than history,slight,0.49147661842407603,1.180086782119575,0.21571558536210572,current-month,Global_G21,2,0,1,Transco-Z5,0.891445870905238,0.891445870905238,0.891445870905238,0.3039329999999998,0.891445870905238,,,,Global_G21 | Global_G21_S01,2,0,1,Transco-Z5,0.891445870905238,0.891445870905238,0.891445870905238,0.3039329999999998,0.891445870905238,,,,OwnHistoryOnly,,0,,,,,,,,Higher than own-history expected value,,False,False,0.0,0.31695999999999924,1.5030400000000002,0.020439999999999015,1.7995600000000005,-0.2760800000000012,2.0960800000000006,,,,,,,,,,3.3960609739646546,Outlier,history=moderately above own-history expected value; own z=3.40; pattern=slight stronger than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=+0.23; mark history delta=+1.68; current transition=-0.62; transition mean=-0.04; transition delta=-0.58; transition magnitude delta=+0.58; transition degree=slight; transition degree score=0.49; component current-month sd=1.18; component historical month sd=0.22; transition degree scale source=current-month; actual-to-date z=18.24; mark z=12.63; transition z=-6.49; pattern years=10,Outlier,O,True,Transco-Z5 South [Outlier],2
EGT-Flex,Global_OUTLIER,999,outlier,Global_OUTLIER_S01,1,outlier,South Central,SouthCentral - Midcon,3,Global_OUTLIER,Global_OUTLIER_S01,EGT-Flex,GLOBAL,Autumn,Enable Gas,,ICE Enable Gas Flex Pool only FDt Com,,Enable East Pool,EGT-Flex,59,-0.3192288135593221,0.13195001019305527,0.07475279212463919,-0.30749999999999966,0.09977897999999921,-0.6587999999999998,-0.1232000000000002,2026-09-02,-0.24499999999999966,,,0.09977897999999921,-0.30749999999999966,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.24499999999999966,,,,,,,,,,12,,,,,,,Global_OUTLIER,8,1,6,GTN-Kingsgate | GTN-Stanfield | Moss Bluff Inter | NWP-Sumas | PG&E-Citygate | TETCO-ETX,0.7604507535150775,0.48506917070121164,0.9402853799852523,0.18666833034345923,0.7604507535150775,0.10750000000000037,,,Global_OUTLIER | Global_OUTLIER_S01,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.507057959999998,-0.10794204000000124,-0.6068369399999973,-0.008163060000001998,-0.7066159199999965,0.09161591999999719,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
GTN-Kingsgate,Global_OUTLIER,999,outlier,Global_OUTLIER_S02,2,outlier,Rockies,West - California,3,Global_OUTLIER,Global_OUTLIER_S02,GTN-Kingsgate,GLOBAL,Autumn,,GTNW Kingsgate FDt Com,,,,GTN-Kingsgate,63,-1.5312031746031751,0.4810996550136733,0.22651302200540743,-1.5750000000000002,0.2446289999999997,-2.29,-0.2649999999999997,2026-09-03,-1.7757999999999998,,,0.2446289999999997,-1.5750000000000002,,,,,False,balmo_transition,September 4-30,September 3,September,September,-1.7757999999999998,,,,,,,,,,26,,,,,,,Global_OUTLIER,8,1,2,EGT-Flex | Moss Bluff Inter,0.46949505988528706,0.4539209490693625,0.48506917070121164,0.2073053899332328,0.46949505988528706,,,,Global_OUTLIER | Global_OUTLIER_S02,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-2.0642579999999997,-1.0857420000000007,-2.3088869999999995,-0.8411130000000011,-2.5535159999999992,-0.5964840000000013,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
GTN-Stanfield,Global_OUTLIER,999,outlier,Global_OUTLIER_S03,3,outlier,West,West - California,3,Global_OUTLIER,Global_OUTLIER_S03,GTN-Stanfield,GLOBAL,Autumn,,Stanfield OR FDt Com,,,,GTN-Stanfield,63,-0.37904444444444424,0.6897316976673068,0.1682391734144556,-0.19499999999999984,0.2517454799999999,-2.2849999999999997,0.665,2026-09-03,-0.3647999999999998,,,0.2517454799999999,-0.19499999999999984,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.3647999999999998,,,,,,,,,,26,,,,,,,Global_OUTLIER,8,1,5,EGT-Flex | Moss Bluff Inter | NWP-Sumas | PG&E-Citygate | TETCO-ETX,0.850794372575438,0.7602306399069976,0.969724065417337,0.16792848432503396,0.850794372575438,0.31250000000000044,,,Global_OUTLIER | Global_OUTLIER_S03,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.6984909599999997,0.30849096,-0.9502364399999996,0.56023644,-1.2019819199999995,0.8119819199999998,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
Moss Bluff Inter,Global_OUTLIER,999,outlier,Global_OUTLIER_S04,4,outlier,South Central,Unassigned,3,Global_OUTLIER,Global_OUTLIER_S04,Moss Bluff Inter,GLOBAL,Autumn,,,ICE Moss Bluff Interconnect (buyers' choice dlvd) FDt Com,,,Moss Bluff Inter,63,-0.2727873015873016,0.10802489631212928,0.052931190203424835,-0.26519999999999966,0.06938568000000025,-0.5747999999999998,-0.1200000000000001,2026-09-03,-0.2237,,,0.06938568000000025,-0.26519999999999966,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.2237,,,,,,,,,,12,,,,,,,Global_OUTLIER,8,1,6,EGT-Flex | GTN-Kingsgate | GTN-Stanfield | NWP-Sumas | PG&E-Citygate | TETCO-ETX,0.7637273380276378,0.4539209490693625,0.9402853799852523,0.16863532531992084,0.7637273380276378,0.15670000000000028,,,Global_OUTLIER | Global_OUTLIER_S04,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.40397136000000017,-0.12642863999999915,-0.47335704000000045,-0.05704295999999889,-0.5427427200000007,0.012342720000001361,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
NWP-Sumas,Global_OUTLIER,999,outlier,Global_OUTLIER_S05,5,outlier,West,West - California,3,Global_OUTLIER,Global_OUTLIER_S05,NWP-Sumas,GLOBAL,Autumn,NWP-SUMAS,NW Can Bd Sumas FDt Com,,"Northwest, Canadian border (Sumas",,NWP-Sumas,62,-0.4318548387096775,0.7201583579671721,0.2453745325052822,-0.21999999999999997,0.24092250000000012,-2.315,0.585,2026-09-02,-1.94,,,0.24092250000000012,-0.21999999999999997,,,,,False,balmo_transition,September 4-30,September 3,September,September,-1.94,,,,,,,,,,26,,,,,,,Global_OUTLIER,8,1,5,EGT-Flex | GTN-Stanfield | Moss Bluff Inter | PG&E-Citygate | TETCO-ETX,0.8170405114353574,0.7204851775746404,0.9650460004624908,0.17345107101483762,0.8170405114353574,0.2475000000000005,,,Global_OUTLIER | Global_OUTLIER_S05,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.7018450000000003,0.26184500000000027,-0.9427675000000003,0.5027675000000004,-1.1836900000000004,0.7436900000000005,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
PG&E-Citygate,Global_OUTLIER,999,outlier,Global_OUTLIER_S06,6,outlier,West,West - California,3,Global_OUTLIER,Global_OUTLIER_S06,PG&E-Citygate,GLOBAL,Autumn,PG&E-CITYGATE,PG&E CG FDt Com,,PG&E city-gate,,PG&E-Citygate,63,0.10093650793650792,0.7801104734218401,0.17038386452455692,0.3599999999999999,0.3484109999999998,-2.03,1.085,2026-09-03,0.5289999999999999,0.7425000000000002,Bid+Ask,0.3484109999999998,0.3599999999999999,0.3825000000000003,0.8224008187575897,1.097841342552332,1.097841342552332,True,balmo_transition,September 4-30,September 3,September,September,0.5289999999999999,-0.5525231652733417,0.7760368317934269,-0.0335368317934267,-0.06750879416134443,0.21350000000000025,0.018195688865955403,0.19530431113404484,0.19530431113404484,0.5560960676136302,26,very stronger than history,very strong,4.836972585323802,0.040377386410382264,0.755424223069447,current-month,Global_OUTLIER,8,0,5,EGT-Flex | GTN-Stanfield | Moss Bluff Inter | NWP-Sumas | TETCO-ETX,0.852774141727061,0.7692702636180561,0.969724065417337,0.2809129410921603,0.852774141727061,,,,Global_OUTLIER | Global_OUTLIER_S06,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,Higher than own-history expected value,,False,False,0.0,-0.33682199999999973,1.0568219999999995,-0.6852329999999995,1.4052329999999993,-1.0336439999999993,1.753643999999999,,,,,,,,,,1.097841342552332,In-family,history=Higher than own-history expected value; pattern=very stronger than history; historical check type=balmo_transition; historical window=September 4-30; actual point=September 3; current month name=September; mark month name=September; mark history mean=+0.78; mark history delta=-0.03; current transition=+0.21; transition mean=+0.02; transition delta=+0.20; transition magnitude delta=+0.20; transition degree=very strong; transition degree score=4.84; component current-month sd=0.04; component historical month sd=0.76; transition degree scale source=current-month; actual-to-date z=-0.55; mark z=-0.07; transition z=0.56; pattern years=26,,,False,,0
PNGTS,Global_OUTLIER,999,outlier,Global_OUTLIER_S07,7,outlier,Northeast,Northeast - Demand Rest,3,Global_OUTLIER,Global_OUTLIER_S07,PNGTS,GLOBAL,Autumn,,PNGTS delivered FDt Com,ICE PNGTS FDt Com,,,PNGTS,62,0.28653225806451615,0.4788567230784596,0.318450440508581,0.16249999999999987,0.2816939999999999,-0.3849999999999998,1.645,2026-09-02,0.3650000000000002,,,0.2816939999999999,0.16249999999999987,,,,,False,balmo_transition,September 4-30,September 3,September,September,0.3650000000000002,,,,,,,,,,10,,,,,,,Global_OUTLIER,8,1,0,,,,,,,,,,Global_OUTLIER | Global_OUTLIER_S07,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.4008879999999999,0.7258879999999996,-0.6825819999999998,1.0075819999999995,-0.9642759999999997,1.2892759999999994,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
TETCO-ETX,Global_OUTLIER,999,outlier,Global_OUTLIER_S08,8,outlier,South Central,SouthCentral - TexCoast,3,Global_OUTLIER,Global_OUTLIER_S08,TETCO-ETX,GLOBAL,Autumn,,TX Eastern E TX FDt Com,,"Texas Eastern, ETX",,TETCO-ETX,63,-0.3517587301587302,0.12720987057832833,0.060706069504370734,-0.33499999999999996,0.07412999999999974,-0.625,-0.16500000000000004,2026-09-03,-0.2258,,,0.07412999999999974,-0.33499999999999996,,,,,False,balmo_transition,September 4-30,September 3,September,September,-0.2258,,,,,,,,,,26,,,,,,,Global_OUTLIER,8,1,5,EGT-Flex | GTN-Stanfield | Moss Bluff Inter | NWP-Sumas | PG&E-Citygate,0.8067940139135338,0.7262985040503275,0.8873638893043072,0.16698863585114185,0.8067940139135338,0.08250000000000003,,,Global_OUTLIER | Global_OUTLIER_S08,1,0,0,,,,,,,,,,OwnHistoryOnly,,0,,,,,,,,,,False,False,0.0,-0.48325999999999947,-0.1867400000000005,-0.5573899999999992,-0.11261000000000077,-0.631519999999999,-0.03848000000000101,,,,,,,,,,0.0,No forward mark,No forward mark,,,False,,-1
