Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,Component,REGION,PriceRegionLabel,Group_Outlier_Flag,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis
Global_G13,13,regular,Global_G13_S01,1,regular,CG-Mainline,South Central,SouthCentral - Perryville,In-family,63,-0.3539047619047619,0.09858232424921759,0.057210404710961074,-0.3600000000000003,0.08895600000000073,-0.5900000000000003,-0.20000000000000018,2026-09-04,-0.2160000000000002
Global_G13,13,regular,Global_G13_S01,1,regular,Gulf S. Pool 16,South Central,SouthCentral - TexCoast,No forward mark,62,-0.3436258064516128,0.11814739188130798,0.0683685192631046,-0.3400000000000001,0.07798476000000029,-0.6499999999999999,-0.14830000000000032,2026-09-03,-0.23760000000000003
Global_G13,13,regular,Global_G13_S01,1,regular,TETCO-M1 24,South Central,SouthCentral - Perryville,No forward mark,63,-0.2601523809523809,0.10283016824990683,0.06041443937006937,-0.2599999999999998,0.08895599999999941,-0.52,-0.10000000000000009,2026-09-04,-0.14460000000000006
Global_G13,13,regular,Global_G13_S01,1,regular,TGT-Mainline,South Central,SouthCentral - Perryville,No forward mark,63,-0.2919238095238094,0.10261140871344017,0.05439085257649382,-0.2749999999999999,0.10378199999999976,-0.5799999999999996,-0.16000000000000014,2026-09-04,-0.18120000000000003
Global_G14,14,regular,Global_G14_S01,1,supergroup,CIG-Mainline,Rockies,Mountain - Rockies,In-family,63,-0.5351301587301588,0.5049714487728794,0.1344589099948244,-0.38500000000000023,0.08895600000000008,-2.3699999999999997,-0.14500000000000002,2026-09-04,-0.43320000000000025
Global_G14,14,regular,Global_G14_S01,1,supergroup,Cheyenne,Rockies,Mountain - Rockies,No forward mark,63,-0.5445015873015872,0.48929307646323705,0.13380467104967517,-0.40359999999999996,0.09103163999999984,-2.3449999999999998,-0.18999999999999995,2026-09-04,-0.40359999999999996
Global_G14,14,regular,Global_G14_S02,2,regular,CIG-Mainline South,Rockies,Mountain - Opal,No forward mark,63,-0.5871492063492061,0.4907092522885808,0.13687330324885405,-0.4497,0.13714050000000036,-2.3768,-0.17010000000000014,2026-09-04,-0.516
Global_G14,14,regular,Global_G14_S02,2,regular,REX Cheyenne Comp Pool,Rockies,Mountain - Rockies,No forward mark,63,-0.5272857142857142,0.49813007138540943,0.14567609024171438,-0.3780999999999999,0.09236598000000003,-2.385,-0.17540000000000022,2026-09-04,-0.38839999999999986
Global_G15,15,regular,Global_G15_S01,1,supergroup,NWP-Rocky Mtn,Rockies,Mountain - Opal,No forward mark,61,-0.5424655737704919,0.5102704655001586,0.1403718087009144,-0.3849999999999998,0.12350057999999989,-2.33,-0.14939999999999998,2026-09-04,-0.44720000000000004
Global_G15,15,regular,Global_G15_S01,1,supergroup,NWP-Wyoming,Rockies,Mountain - WesTex,No forward mark,63,-0.5664555555555555,0.496840410795341,0.14447025927291726,-0.38000000000000034,0.13343399999999978,-2.33,-0.17000000000000037,2026-09-04,-0.39170000000000016
Global_G15,15,regular,Global_G15_S01,1,supergroup,White River Hub,South Central,Mountain - WesTex,No forward mark,63,-0.5246873015873015,0.49315347885533284,0.13578507207539162,-0.38000000000000034,0.09636899999999926,-2.335,-0.17000000000000037,2026-09-04,-0.4053
Global_G15,15,regular,Global_G15_S02,2,small_outlier,MountainWest-North,Rockies,Mountain - WesTex,No forward mark,60,-0.52225,0.5228194627956825,0.1527347624358689,-0.3599999999999999,0.185325,-2.38,-0.18500000000000005,2026-09-03,-0.45999999999999996
Global_G16,16,regular,Global_G16_S01,1,supergroup,TGP-Z1 100L,South Central,SouthCentral - Perryville,No forward mark,62,-0.31588709677419363,0.11046668585250655,0.06140266187426974,-0.29249999999999976,0.10748850000000033,-0.5949999999999998,-0.14000000000000012,2026-09-03,-0.19999999999999973
Global_G16,16,regular,Global_G16_S01,1,supergroup,TGP-Z1 Sta-87,South Central,SouthCentral - Perryville,No forward mark,63,-0.31362222222222214,0.11043757460803207,0.0635570922822622,-0.29159999999999986,0.10407852000000038,-0.5970999999999997,-0.1394000000000002,2026-09-04,-0.22380000000000022
Global_G16,16,regular,Global_G16_S02,2,small_outlier,Tres Palacios (w/d),South Central,SouthCentral - TexCoast,No forward mark,63,-0.33621111111111107,0.10951959039826423,0.06816655241629602,-0.3252999999999999,0.10170635999999998,-0.6165999999999996,-0.1817000000000002,2026-09-04,-0.25959999999999983
Global_G17,17,regular,Global_G17_S01,1,regular,Agua Dulce Hub,South Central,SouthCentral - TexCoast,No forward mark,63,-0.41226349206349205,0.1155432977098772,0.06668259173666835,-0.395,0.11119500000000025,-0.6949999999999998,-0.14000000000000012,2026-09-04,-0.28469999999999995
Global_G17,17,regular,Global_G17_S01,1,regular,Transco-30,South Central,SouthCentral - TexCoast,No forward mark,63,-0.405420634920635,0.11552412840940046,0.06558578989031658,-0.375,0.1111949999999996,-0.69,-0.18000000000000016,2026-09-04,-0.28149999999999986
Global_G18,18,regular,Global_G18_S01,1,regular,Atmos Zone 3,South Central,SouthCentral - TexCoast,No forward mark,63,-0.4280968253968254,0.1471575532333638,0.07994783154929316,-0.39559999999999995,0.1203871199999999,-0.7800000000000002,-0.2397999999999998,2026-09-04,-0.2490000000000001
Global_G18,18,regular,Global_G18_S01,1,regular,Nortex-Tolar Hub,South Central,SouthCentral - TexCoast,No forward mark,63,-0.38666825396825383,0.13318046188366878,0.0691884394296757,-0.36019999999999985,0.1186080000000001,-0.7799999999999998,-0.20489999999999986,2026-09-04,-0.23070000000000013
Global_G19,19,regular,Global_G19_S01,1,regular,CG-Onshore,South Central,SouthCentral - Henry,No forward mark,63,-0.25426349206349214,0.09928785018349638,0.06580444435507345,-0.26000000000000023,0.09636900000000058,-0.5250000000000004,-0.10499999999999998,2026-09-04,-0.14360000000000017
Global_G19,19,regular,Global_G19_S01,1,regular,TGP-800L,South Central,SouthCentral - Henry,No forward mark,63,-0.30353809523809516,0.09777515092419356,0.06607966165390093,-0.27500000000000036,0.09636899999999926,-0.5599999999999996,-0.16000000000000014,2026-09-04,-0.20789999999999997
Global_G20,20,regular,Global_G20_S01,1,regular,FGT-CG,Southeast,Southeast,No forward mark,62,2.091935483870968,0.8560011657523805,0.6717982555610452,1.745,0.36323700000000014,1.3349999999999995,5.115,2026-09-03,3.5650000000000004
Global_G20,20,regular,Global_G20_S01,1,regular,Transco Zn3,South Central,Southeast,No forward mark,62,0.4481451612903226,0.45933240389862,0.4457866504337226,0.3250000000000002,0.13343399999999978,0.0950000000000002,3.03,2026-09-03,1.7649999999999997
Global_G21,21,regular,Global_G21_S01,1,regular,OGT,South Central,SouthCentral - Midcon,No forward mark,63,-0.4320507936507936,0.1365580047771451,0.08340919312731138,-0.4443999999999999,0.08984556000000063,-0.8186999999999998,-0.24109999999999987,2026-09-04,-0.3306
Global_G21,21,regular,Global_G21_S01,1,regular,ONEOK Westex,South Central,SouthCentral - WesTex,No forward mark,63,-0.4449492063492063,0.13676658226172614,0.09295990139900163,-0.44999999999999973,0.08154300000000089,-0.8199999999999998,-0.2400000000000002,2026-09-04,-0.7768000000000002
Global_G22,22,regular,Global_G22_S01,1,regular,TETCO-ELA,South Central,SouthCentral - Perryville,No forward mark,63,-0.26853015873015873,0.10146655675786465,0.052895353221100436,-0.2649999999999997,0.08895600000000073,-0.5699999999999998,-0.13500000000000023,2026-09-04,-0.1524000000000001
Global_G22,22,regular,Global_G22_S01,1,regular,TETCO-M1 30,South Central,SouthCentral - Perryville,No forward mark,63,-0.2284571428571428,0.10481164936836923,0.06493781600206405,-0.19999999999999973,0.08895599999999941,-0.5299999999999998,-0.08000000000000007,2026-09-04,-0.17779999999999996
Global_G23,23,regular,Global_G23_S01,1,regular,Transco-Z5,Northeast,Northeast - Demand,No forward mark,62,0.6362903225806452,0.5745439641925223,0.49529578015168435,0.5699999999999998,0.3224655,-0.10000000000000009,3.595,2026-09-03,1.67
Global_G23,23,regular,Global_G23_S01,1,regular,Transco-Z5 South,Northeast,Northeast - Demand,Strong outlier,63,1.2336317460317459,0.8397097280388214,0.6675731638522601,0.9100000000000001,0.29651999999999956,0.6149999999999998,4.7288,2026-09-04,4.7288
Global_OUTLIER,999,outlier,Global_OUTLIER_S01,1,outlier,EGT-Flex,South Central,SouthCentral - Midcon,No forward mark,59,-0.31184406779661017,0.12675149359275936,0.07504909522365938,-0.30749999999999966,0.09977897999999921,-0.6587999999999998,-0.1232000000000002,2026-09-04,-0.18720000000000026
Global_OUTLIER,999,outlier,Global_OUTLIER_S02,2,outlier,GTN-Kingsgate,Rockies,West - California,No forward mark,62,-1.5188709677419356,0.47498612521136907,0.22845740715775856,-1.5750000000000002,0.23721599999999987,-2.29,-0.2649999999999997,2026-09-03,-1.7699999999999998
Global_OUTLIER,999,outlier,Global_OUTLIER_S03,3,outlier,GTN-Stanfield,West,West - California,No forward mark,63,-0.3487507936507936,0.6451394620102759,0.16820938254132525,-0.19499999999999984,0.2520419999999992,-2.2849999999999997,0.665,2026-09-04,-0.3713000000000002
Global_OUTLIER,999,outlier,Global_OUTLIER_S04,4,outlier,Moss Bluff Inter,South Central,Unassigned,No forward mark,63,-0.2670777777777777,0.101096521181404,0.05296647126499431,-0.26180000000000003,0.06819959999999972,-0.5747999999999998,-0.1200000000000001,2026-09-04,-0.2109000000000001
Global_OUTLIER,999,outlier,Global_OUTLIER_S05,5,outlier,NWP-Sumas,West,West - California,No forward mark,62,-0.42354838709677434,0.7007913484153107,0.2459700879233194,-0.21999999999999997,0.24092250000000012,-2.315,0.585,2026-09-03,-1.7999999999999998
Global_OUTLIER,999,outlier,Global_OUTLIER_S06,6,outlier,PG&E-Citygate,West,West - California,In-family,63,0.14136666666666664,0.7324367697029576,0.17038628602335756,0.36999999999999966,0.3261720000000003,-2.03,1.085,2026-09-04,0.5211000000000001
Global_OUTLIER,999,outlier,Global_OUTLIER_S07,7,outlier,PNGTS,Northeast,Northeast - Demand Rest,No forward mark,62,0.2651612903225806,0.44565108727764857,0.31845314313346745,0.16249999999999987,0.2594549999999997,-0.3849999999999998,1.645,2026-09-03,0.3200000000000003
Global_OUTLIER,999,outlier,Global_OUTLIER_S08,8,outlier,TETCO-ETX,South Central,SouthCentral - TexCoast,No forward mark,62,-0.34766129032258064,0.1237750396655538,0.06114637995352439,-0.33499999999999996,0.07042350000000014,-0.625,-0.16500000000000004,2026-09-03,-0.22999999999999998
